DATE,T10Y2Y
1983-11-14,1.08666666666666666667
1983-11-21,1.03200000000000000000
1983-11-28,0.94500000000000000000
1983-12-05,0.96400000000000000000
1983-12-12,1.04400000000000000000
1983-12-19,1.02200000000000000000
1983-12-26,0.95250000000000000000
1984-01-02,0.94500000000000000000
1984-01-09,1.01800000000000000000
1984-01-16,1.05000000000000000000
1984-01-23,1.02800000000000000000
1984-01-30,1.02000000000000000000
1984-02-06,1.06600000000000000000
1984-02-13,1.07250000000000000000
1984-02-20,1.07000000000000000000
1984-02-27,1.03400000000000000000
1984-03-05,1.05000000000000000000
1984-03-12,1.09200000000000000000
1984-03-19,1.05200000000000000000
1984-03-26,0.91200000000000000000
1984-04-02,0.92400000000000000000
1984-04-09,0.93200000000000000000
1984-04-16,0.93600000000000000000
1984-04-23,1.00250000000000000000
1984-04-30,0.93000000000000000000
1984-05-07,0.92400000000000000000
1984-05-14,0.92000000000000000000
1984-05-21,0.98400000000000000000
1984-05-28,0.93500000000000000000
1984-06-04,0.89400000000000000000
1984-06-11,0.71800000000000000000
1984-06-18,0.59400000000000000000
1984-06-25,0.59200000000000000000
1984-07-02,0.65200000000000000000
1984-07-09,0.63000000000000000000
1984-07-16,0.47200000000000000000
1984-07-23,0.45800000000000000000
1984-07-30,0.39400000000000000000
1984-08-06,0.31000000000000000000
1984-08-13,0.29400000000000000000
1984-08-20,0.31000000000000000000
1984-08-27,0.23600000000000000000
1984-09-03,0.26750000000000000000
1984-09-10,0.29000000000000000000
1984-09-17,0.25400000000000000000
1984-09-24,0.34200000000000000000
1984-10-01,0.41200000000000000000
1984-10-08,0.47750000000000000000
1984-10-15,0.52200000000000000000
1984-10-22,0.55600000000000000000
1984-10-29,0.65200000000000000000
1984-11-05,0.71200000000000000000
1984-11-12,0.89333333333333333333
1984-11-19,0.93200000000000000000
1984-11-26,0.96000000000000000000
1984-12-03,1.03800000000000000000
1984-12-10,1.14000000000000000000
1984-12-17,1.2880000000000000
1984-12-24,1.4400000000000000
1984-12-31,1.4900000000000000
1985-01-07,1.5775000000000000
1985-01-14,1.5000000000000000
1985-01-21,1.4975000000000000
1985-01-28,1.3620000000000000
1985-02-04,1.2960000000000000
1985-02-11,1.3460000000000000
1985-02-18,1.3433333333333333
1985-02-25,1.3820000000000000
1985-03-04,1.2440000000000000
1985-03-11,1.14800000000000000000
1985-03-18,1.11400000000000000000
1985-03-25,1.12200000000000000000
1985-04-01,1.2000000000000000
1985-04-08,1.24000000000000000000
1985-04-15,1.2860000000000000
1985-04-22,1.3820000000000000
1985-04-29,1.4500000000000000
1985-05-06,1.4740000000000000
1985-05-13,1.4780000000000000
1985-05-20,1.4640000000000000
1985-05-27,1.4675000000000000
1985-06-03,1.3680000000000000
1985-06-10,1.3640000000000000
1985-06-17,1.4340000000000000
1985-06-24,1.5480000000000000
1985-07-01,1.5660000000000000
1985-07-08,1.5525000000000000
1985-07-15,1.4900000000000000
1985-07-22,1.5080000000000000
1985-07-29,1.5660000000000000
1985-08-05,1.5340000000000000
1985-08-12,1.4560000000000000
1985-08-19,1.4040000000000000
1985-08-26,1.3000000000000000
1985-09-02,1.3125000000000000
1985-09-09,1.3320000000000000
1985-09-16,1.3760000000000000
1985-09-23,1.3740000000000000
1985-09-30,1.5000000000000000
1985-10-07,1.4740000000000000
1985-10-14,1.3925000000000000
1985-10-21,1.3580000000000000
1985-10-28,1.3140000000000000
1985-11-04,1.2880000000000000
1985-11-11,1.2525000000000000
1985-11-18,1.2180000000000000
1985-11-25,1.15200000000000000000
1985-12-02,1.13750000000000000000
1985-12-09,1.15400000000000000000
1985-12-16,1.18600000000000000000
1985-12-23,1.07400000000000000000
1985-12-30,1.03000000000000000000
1986-01-06,1.02250000000000000000
1986-01-13,1.03000000000000000000
1986-01-20,1.07750000000000000000
1986-01-27,1.06600000000000000000
1986-02-03,1.05400000000000000000
1986-02-10,0.97800000000000000000
1986-02-17,0.80000000000000000000
1986-02-24,0.60400000000000000000
1986-03-03,0.45600000000000000000
1986-03-10,0.61200000000000000000
1986-03-17,0.53800000000000000000
1986-03-24,0.61200000000000000000
1986-03-31,0.50750000000000000000
1986-04-07,0.51800000000000000000
1986-04-14,0.65000000000000000000
1986-04-21,0.62000000000000000000
1986-04-28,0.65400000000000000000
1986-05-05,0.58800000000000000000
1986-05-12,0.63600000000000000000
1986-05-19,0.65800000000000000000
1986-05-26,0.67000000000000000000
1986-06-02,0.66000000000000000000
1986-06-09,0.73000000000000000000
1986-06-16,0.61800000000000000000
1986-06-23,0.55200000000000000000
1986-06-30,0.51800000000000000000
1986-07-07,0.58500000000000000000
1986-07-14,0.62600000000000000000
1986-07-21,0.59200000000000000000
1986-07-28,0.67400000000000000000
1986-08-04,0.75200000000000000000
1986-08-11,0.80200000000000000000
1986-08-18,0.77400000000000000000
1986-08-25,0.86600000000000000000
1986-09-01,0.96750000000000000000
1986-09-08,1.05800000000000000000
1986-09-15,1.12200000000000000000
1986-09-22,1.13400000000000000000
1986-09-29,1.09800000000000000000
1986-10-06,1.09600000000000000000
1986-10-13,1.18250000000000000000
1986-10-20,1.2180000000000000
1986-10-27,1.13200000000000000000
1986-11-03,1.08600000000000000000
1986-11-10,1.02000000000000000000
1986-11-17,0.95250000000000000000
1986-11-24,0.94800000000000000000
1986-12-01,0.93250000000000000000
1986-12-08,0.87000000000000000000
1986-12-15,0.87000000000000000000
1986-12-22,0.81000000000000000000
1986-12-29,0.78250000000000000000
1987-01-05,0.85250000000000000000
1987-01-12,0.83400000000000000000
1987-01-19,0.85500000000000000000
1987-01-26,0.86200000000000000000
1987-02-02,0.88400000000000000000
1987-02-09,0.84000000000000000000
1987-02-16,0.83000000000000000000
1987-02-23,0.88200000000000000000
1987-03-02,0.84600000000000000000
1987-03-09,0.81600000000000000000
1987-03-16,0.79600000000000000000
1987-03-23,0.81400000000000000000
1987-03-30,0.84000000000000000000
1987-04-06,0.96200000000000000000
1987-04-13,1.01800000000000000000
1987-04-20,1.11000000000000000000
1987-04-27,1.00000000000000000000
1987-05-04,0.88600000000000000000
1987-05-11,0.88800000000000000000
1987-05-18,0.86000000000000000000
1987-05-25,0.84750000000000000000
1987-06-01,0.77000000000000000000
1987-06-08,0.84800000000000000000
1987-06-15,0.84200000000000000000
1987-06-22,0.82200000000000000000
1987-06-29,0.80000000000000000000
1987-07-06,0.91250000000000000000
1987-07-13,0.98000000000000000000
1987-07-20,1.03800000000000000000
1987-07-27,1.05400000000000000000
1987-08-03,1.01600000000000000000
1987-08-10,1.05400000000000000000
1987-08-17,0.99600000000000000000
1987-08-24,0.99000000000000000000
1987-08-31,0.97400000000000000000
1987-09-07,1.08500000000000000000
1987-09-14,1.05000000000000000000
1987-09-21,1.13000000000000000000
1987-09-28,1.06600000000000000000
1987-10-05,1.02600000000000000000
1987-10-12,0.93250000000000000000
1987-10-19,1.02600000000000000000
1987-10-26,1.2740000000000000
1987-11-02,1.3080000000000000
1987-11-09,1.19800000000000000000
1987-11-16,1.11000000000000000000
1987-11-23,1.12800000000000000000
1987-11-30,1.21500000000000000000
1987-12-07,1.2220000000000000
1987-12-14,1.2180000000000000
1987-12-21,1.10600000000000000000
1987-12-28,1.01250000000000000000
1988-01-04,1.03500000000000000000
1988-01-11,1.05200000000000000000
1988-01-18,1.08250000000000000000
1988-01-25,0.99200000000000000000
1988-02-01,1.02200000000000000000
